leaid,district,city,state_name,lat,lon,ppcstot,predcost,fundinggap,outcomegap,enroll
804080,FOUNTAIN SCHOOL DISTRICT NO. 8 IN THE COUNTY OF EL PASO AN,FOUNTAIN,Colorado,38.675665,-104.686309,9039.833333333334,9891.60975,-851.7754925000003,0.10236514000000001,7907.666666666667
804110,FOWLER SCHOOL DISTRICT NO. R4J,FOWLER,Colorado,39.29313,-103.071645,9771.166666666666,12342.635,-2571.4697499999997,0.23454640666666662,397.5
804140,SIERRA GRANDE SCHOOL DISTRICT NO. R-30,BLANCA,Colorado,37.431201,-105.456399,12983.5,18961.77666666667,-5978.2756666666655,-0.4213240016666666,267.25
804200,WELD COUNTY REORGANIZED SCHOOL DISTRICT NO. RE-1,GILCREST,Colorado,40.290482,-104.776349,9663.916666666666,11734.277916666666,-2070.3607333333334,-0.11746142285714285,1925.5833333333333
804230,GILPIN COUNTY SCHOOL DISTRICT NO. RE-1,BLACK HAWK,Colorado,39.833334,-105.520283,12082.416666666666,8051.9226666666655,4030.4938333333334,0.3056986566666667,422.6666666666667
804260,ROARING FORK SCHOOL DISTRICT NO. RE-1,CARBONDALE,Colorado,39.397316000000004,-107.211017,9929.75,11783.804166666667,-1854.0559316666668,0.018902925000000004,5507.25
804290,GRANADA SCHOOL DISTRICT NO. RE-1,GRANADA,Colorado,38.059709,-102.305506,12462.666666666666,16648.7575,-4186.0927,0.15555669,220.58333333333334
804320,EAST GRAND SCHOOL DISTRICT NO. 2,GRANBY,Colorado,40.093672,-105.940689,10351.583333333334,9483.263749999998,868.3191499999999,0.32757503857142856,1322.3333333333333
804350,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,GRAND JUNCTION,Colorado,39.069852,-108.540224,8670.5,7462.519833333333,1207.9801750000001,0.013012104000000002,21989.5
804380,GRAND VALLEY SCHOOL DISTRICT NO. 16 IN THE COUNTY OF GARFI,PARACHUTE,Colorado,39.434847,-108.032545,10255.0,12847.2125,-2592.2120000000004,-0.427465108,1187.75
804410,GREELEYSCHOOL DISTRICT NO. 6 IN THE COUNTY OF WELD AND STA,GREELEY,Colorado,40.421547,-104.693114,8675.083333333334,12311.547499999999,-3636.464,-0.18057382142857145,20852.916666666668
804440,SCHOOL DISTRICT NO. RE-12 IN THE COUNTY OF WELD AND STATE OF,GROVER,Colorado,40.8682,-104.2308,17075.0,19923.17,-2848.166,,106.0
804470,GUNNISON WATERSHED SCHOOL DISTRICT RE1J,GUNNISON,Colorado,38.552869,-106.932861,9423.333333333334,8331.404166666665,1091.9292000000003,0.12216651166666666,1947.9166666666667
804500,HANOVER SCHOOL DISTRICT NO. 28 IN THE COUNTY OF EL PASO AN,COLORADO SPRINGS,Colorado,38.58551,-104.460871,12529.666666666666,15409.423333333332,-2879.7578,-0.3367338725,250.66666666666666
804530,HARRISON SCHOOL DISTRICT NO. 2 IN THE COUNTY OF EL PASO AN,COLORADO SPRINGS,Colorado,38.797218,-104.811318,9157.5,14657.154166666667,-5499.654583333334,0.1027174,11371.0
804560,HAXTUN SCHOOL DISTRICT NO. RE-2J,HAXTUN,Colorado,40.6477,-102.6302,9873.083333333334,10019.933916666669,-146.85021083333334,0.126846572,329.8333333333333
804590,HAYDEN SCHOOL DISTRICT NO. RE 1,HAYDEN,Colorado,40.4881,-107.2639,12907.916666666666,10258.146666666667,2649.7697166666667,0.14582968333333335,422.0
804620,HINSDALE COUNTY SCHOOL DISTRICT NO. RE-1,LAKE CITY,Colorado,38.033214,-107.314641,15088.333333333334,14204.773333333333,883.5606666666667,,107.66666666666667
804650,HOEHNE REORGANIZED SCHOOL DISTRICT NO. 3,TRINIDAD,Colorado,37.279113,-104.378906,9034.083333333334,11777.911083333332,-2743.8278749999995,0.009504864285714284,355.3333333333333
804680,HOLLY SCHOOL DISTRICT NO. RE-3,HOLLY,Colorado,38.055092,-102.120815,9893.75,17481.638333333332,-7587.888833333333,-0.284519648,299.1666666666667
804710,HOLYOKE SCHOOL DISTRICT NO. RE-1J,HOLYOKE,Colorado,40.581807,-102.297869,9480.5,13805.858333333332,-4325.359916666666,-0.04487768571428571,599.9166666666666
804740,GENOA-HUGO SCHOOL DISTRICT NO. C-113,HUGO,Colorado,39.1388,-103.4773,12052.666666666666,13126.471666666666,-1073.8052955833334,-0.30416041,187.58333333333334
804770,IGNACIO SCHOOL DISTRICT NO. 11JT,IGNACIO,Colorado,37.119847,-107.637076,12840.25,10858.130333333333,1982.12075,-0.46314232833333335,779.9166666666666
804800,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,GOLDEN,Colorado,39.73862,-105.164489,9228.5,7873.615833333333,1354.8842333333334,0.29559702857142856,85842.16666666667
804830,WELD COUNTY SCHOOL DISTRICT NO. RE-5J,MILLIKEN,Colorado,40.329568,-104.833542,7619.833333333333,6171.545083333333,1448.2882416666669,0.03557028857142857,3558.8333333333335
804860,JULESBURG SCHOOL DISTRICT NO. RE1,JULESBURG,Colorado,40.9908,-102.2679,6770.5,13527.6575,-6757.1577499999985,0.16475933333333334,901.25
804890,KARVAL SCHOOL DISTRICT NO. RE 23,KARVAL,Colorado,38.7383,-103.5348,9747.0,17635.68,-7888.681000000001,,196.83333333333334
804920,WELD COUNTY SCHOOL DISTRICT RE-3J,HUDSON,Colorado,40.070904,-104.637743,9085.916666666666,9131.52975,-45.61356666666668,0.048275799999999994,2356.5833333333335
804950,WELD COUNTY SCHOOL DISTRICT NO. RE-7,KERSEY,Colorado,40.390314,-104.559375,11022.0,10139.846833333333,882.1539650000001,0.14546806142857144,1097.5
805010,SCHOOL DISTRICT NO. C-2 IN THE COUNTY OF ELBERT AND STATE OF,KIOWA,Colorado,39.347969,-104.459917,10531.916666666666,9814.245166666666,717.67155,0.20062598,322.8333333333333
805040,KIT CARSON SCHOOL DISTRICT NO. R-1,KIT CARSON,Colorado,38.767176,-102.791472,18530.545454545456,14062.886363636364,4467.659636363637,,113.0909090909091
805070,WEST GRAND SCHOOL DISTRICT NO. 1,KREMMLING,Colorado,40.0622,-106.3862,12310.666666666666,12420.551583333334,-109.88348333333333,0.10472871714285714,430.6666666666667
805100,NORTH CONEJOS SCHOOL DISTRICT NO. RE1J,LA JARA,Colorado,37.248472,-105.96963,8937.416666666666,11746.070916666666,-2808.6541833333335,0.24115501,1017.5
805130,EAST OTERO SCHOOL DISTRICT NO. R1,LA JUNTA,Colorado,37.985826,-103.541526,9075.916666666666,12599.664166666667,-3523.7467500000002,-0.3916115057142857,1340.75
805160,LA VETA SCHOOL DISTRICT RE-2,LA VETA,Colorado,37.513218,-105.005277,12666.0,16874.647500000003,-4208.646416666667,0.05082941,223.66666666666666
805190,LAKE COUNTY SCHOOL DISTRICT NO. R-1,LEADVILLE,Colorado,39.247513,-106.296289,10270.333333333334,16576.165,-6305.832583333333,-0.6022210914285715,1131.0
805220,LAMAR SCHOOL DISTRICT NO. RE-2,LAMAR,Colorado,38.084222,-102.621273,7738.666666666667,11876.710833333333,-4138.0439166666665,-0.014586733333333332,1631.5
805250,LAS ANIMAS SCHOOL DISTRICT NO. RE-1,LAS ANIMAS,Colorado,38.071194,-103.229805,8405.25,14291.065833333334,-5885.816416666666,0.07176838166666667,994.1666666666666
805280,LIMON SCHOOL DISTRICT NO. RE 4J,LIMON,Colorado,39.269299,-103.688063,9399.833333333334,12762.970833333333,-3363.1379166666666,0.2588615442857143,465.75
805310,LITTLETON SCHOOL DISTRICT NO. 6 IN THE COUNTY OF ARAPAHOE,LITTLETON,Colorado,39.61176,-105.007951,9962.0,7147.449333333333,2814.5506666666665,0.5490725071428572,15630.416666666666
805340,LONE STAR SCHOOL DISTRICT NO. 101,OTIS,Colorado,40.351053,-102.852216,14445.833333333334,13439.137666666667,1006.69653,,113.75
805370,ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J,LONGMONT,Colorado,40.155383,-105.107243,8823.333333333334,8999.183333333332,-175.84985166666686,0.2295234257142857,30039.833333333332
805400,THOMPSON SCHOOL DISTRICT R-2J,LOVELAND,Colorado,40.38395,-105.095911,8878.0,6496.992583333334,2381.0074166666664,0.21376656000000002,15904.333333333334
805460,MANCOS SCHOOL DISTRICT RE-6,MANCOS,Colorado,37.3447,-108.2929,9519.5,13041.801666666666,-3522.2999416666667,0.11122021,437.6666666666667
805490,MANITOU SPRINGS SCHOOL DISTRICT NO. 14 IN THE COUNTY OF EL,MANITOU SPRINGS,Colorado,38.855312,-104.904518,9694.166666666666,9388.474166666667,305.6915583333334,0.2355685875,1455.1666666666667
805520,MANZANOLA JOINT DISTRICT NO. 3J OF THE COUNTIES OF OTERO A,MANZANOLA,Colorado,38.104622,-103.867141,15381.666666666666,19438.24,-4056.5735000000004,,150.75
805550,MAPLETON SCHOOL DISTRICT NO. 1 IN THE COUNTY OF ADAMS & ST,DENVER,Colorado,39.830548,-104.985998,8938.75,13870.879166666666,-4932.128833333333,-0.26741213999999996,8056.083333333333
805580,MCCLAVE SCHOOL DISTRICT NO. RE-2,MC CLAVE,Colorado,38.138504,-102.849389,10805.416666666666,15959.85166666667,-5154.435608333334,0.134255218,269.4166666666667
805610,MEEKER SCHOOL DISTRICT RE1,MEEKER,Colorado,40.039945,-107.913753,8738.833333333334,9708.325083333333,-969.4920591666668,0.3110672266666667,719.3333333333334
805640,SCHOOL DISTRICT NO. RE-4 BUFFALO,MERINO,Colorado,40.4833,-103.3571,10732.166666666666,10218.249166666666,513.9166071666667,0.23208468999999998,307.75
805670,MIAMI-YODER JOINT DISTRICT NO. 60 OF THE COUNTIES OF EL PAS,RUSH,Colorado,38.828531,-104.092407,10832.166666666666,14102.831666666665,-3270.667,-0.17510861333333336,303.3333333333333
805700,MOFFAT SCHOOL DISTRICT NO. 2 IN THE COUNTY OF SAGUACHE AND,MOFFAT,Colorado,37.998257,-105.911613,15369.666666666666,19346.165833333336,-3976.4992583333337,-0.30492673000000003,211.91666666666666
805730,MOFFAT COUNTY SCHOOL DISTRICT RE: NO. 1,CRAIG,Colorado,40.516647,-107.537159,9050.25,8163.397749999999,886.8522833333335,-0.19070199666666665,2291.25
805760,MONTE VISTA SCHOOL DISTRICT NO. C-8,MONTE VISTA,Colorado,37.582008,-106.14989,8317.916666666666,13372.442499999997,-5054.525583333334,-0.4418240814285714,1162.6666666666667
805790,MONTROSE COUNTY SCHOOL DISTRICT RE-1J,MONTROSE,Colorado,38.469446,-107.878453,8163.083333333333,10584.92375,-2421.84035,-0.01923327571428571,6271.25
805820,LEWIS-PALMER CONSOLIDATED SCHOOL DISTRICT NO. 38 IN THE CO,MONUMENT,Colorado,39.090791,-104.870714,8374.083333333334,5834.4785,2539.6048333333333,0.5994651233333333,6310.75
805850,WEST END SCHOOL DISTRICT NO. RE-2,NUCLA,Colorado,38.271,-108.5482,13066.416666666666,12461.283583333332,605.1339925,-0.08400678333333333,305.75
805880,NORWOOD SCHOOL DISTRICT NO. R-2J,NORWOOD,Colorado,38.132491,-108.294361,13891.833333333334,14054.882499999998,-163.048825,0.1408281575,258.0
805910,SOUTH ROUTT SCHOOL DISTRICT NO. RE 3,OAK CREEK,Colorado,40.273553,-106.952065,13993.5,10689.044833333333,3304.4546783333335,-0.11906638333333334,385.3333333333333
805940,OTIS SCHOOL DISTRICT NO. R-3,OTIS,Colorado,40.153821,-102.967983,12272.083333333334,12572.527499999998,-300.44423333333333,-0.06953003,215.91666666666666
805970,OURAY SCHOOL DISTRICT NO. R-1 OFTHE COUNTY OF OURAY AND,OURAY,Colorado,38.0242,-107.6691,15793.25,12675.55666666667,3117.6924250000006,,196.83333333333334
806000,REVERE SCHOOL DISTRICT,OVID,Colorado,40.964385,-102.387026,16136.25,14131.042499999998,2005.2058316666664,,119.66666666666667
806030,SCHOOL DISTRICT NO. RE-5 PLATEAU,PEETZ,Colorado,40.961721,-103.117334,15204.5,12288.60616666667,2915.892833333333,,174.33333333333334
806060,PEYTON SCHOOL DISTRICT NO. 23 IN THE COUNTY OF EL PASO AND,PEYTON,Colorado,39.029102,-104.484847,8620.666666666666,9931.710666666664,-1311.0440833333334,0.3335173066666666,644.75
806120,PUEBLO SCHOOL DISTRICT NO. 60 IN THE COUNTY OF PUEBLO AND,PUEBLO,Colorado,38.277681,-104.611234,8720.333333333334,11029.828083333334,-2309.494,-0.11322482714285713,17609.0
806150,PUEBLO COUNTY SCHOOL DISTRICT 70,PUEBLO,Colorado,38.272265,-104.520621,7723.416666666667,6882.6104166666655,840.8062166666667,0.09523198285714285,9415.833333333334
806180,RANGELY SCHOOL DISTRICT RE4,RANGELY,Colorado,40.088937,-108.808692,9732.083333333334,9445.5735,286.5103166666666,-0.03507885333333333,525.5
806210,RIDGWAY SCHOOL DISTRICT NO. R-2OFTHE COUNTY OF OURAY A,RIDGWAY,Colorado,38.153246,-107.76474,12554.333333333334,10239.7655,2314.5683166666663,0.3521574214285715,355.8333333333333
806240,GARFIELD SCHOOL DISTRICT NO. RE-2,RIFLE,Colorado,39.537262,-107.781364,8712.0,10120.73925,-1408.7387508333334,-0.05203458166666667,4833.75
806270,ROCKY FORD SCHOOL DISTRICT NO. R2,ROCKY FORD,Colorado,38.05011,-103.725061,9936.416666666666,13917.688333333332,-3981.271166666667,-0.11445655285714285,823.0833333333334
806300,MOUNTAIN VALLEY SCHOOL DISTRICT NO. RE 1,SAGUACHE,Colorado,38.084149,-106.135597,17401.833333333332,17743.102499999997,-341.2692333333334,,132.25
806330,SALIDA SCHOOL DISTRICT NO. R-32,SALIDA,Colorado,38.526455,-105.984338,10610.333333333334,9168.425583333334,1441.9077166666666,0.3316074433333333,1174.25
806360,CENTENNIAL SCHOOL DISTRICT NO. R-1,SAN LUIS,Colorado,37.209144,-105.423738,12825.083333333334,20812.303333333337,-7987.220583333335,,220.16666666666666
806390,SANFORD SCHOOL DISTRICT NO. 6 IN THE COUNTY OF CONEJOS AND,SANFORD,Colorado,37.257373,-105.908956,9456.666666666666,11630.741000000002,-2174.0749333333333,0.26329173857142857,364.6666666666667
806420,SANGRE DE CRISTO SCHOOL DISTRICT NO. RE-22J,MOSCA,Colorado,37.678072,-105.880054,11193.833333333334,14708.431666666665,-3514.6004833333336,-0.02245791714285714,312.3333333333333
806450,SARGENT SCHOOL DISTRICT NO. RE-33J,MONTE VISTA,Colorado,37.676916,-106.111228,9844.75,12623.222499999998,-2778.4728249999994,0.1513497157142857,421.1666666666667
806480,SCHOOL DISTRICT NO. 3 IN THE COUNTY OF EL PASO AND STATE OF,COLORADO SPRINGS,Colorado,38.767212,-104.739659,8029.666666666667,8502.711333333333,-473.0445583333333,0.09563808333333333,9289.25
806510,HI-PLAINS R-23,SEIBERT,Colorado,39.298344,-102.862743,14771.5,16620.671666666665,-1849.1717166666667,,120.16666666666667
806540,SHERIDAN SCHOOL DISTRICT NO. 2,ENGLEWOOD,Colorado,39.639975,-105.026977,12866.416666666666,20685.893333333333,-7819.477022499999,-0.554128795,1538.5
806600,BIG SANDY SCHOOL DISTRICT NO. 100J,SIMLA,Colorado,39.138928,-104.091082,10973.083333333334,10170.311999999998,802.7704524999999,0.3914860714285714,315.3333333333333
806630,SPRINGFIELD SCHOOL DISTRICT NO. RE-4,SPRINGFIELD,Colorado,37.409793,-102.621306,10045.083333333334,14495.39666666667,-4450.313241666667,-0.180725128,308.3333333333333
806660,STEAMBOAT SPRINGS SCHOOL DISTRICT NO. RE 2,STEAMBOAT SPRINGS,Colorado,40.487907,-106.831622,11121.083333333334,6597.48875,4523.594583333334,0.6853855357142857,2427.25
806690,SCHOOL DISTRICT NO. RE-1 VALLEY,STERLING,Colorado,40.645657,-103.196056,8581.75,7634.776583333335,946.9735219166665,0.11625097714285716,2340.6666666666665
806720,SCHOOL DISTRICT NO. RE-11 IN THE COUNTY OF WELD AND STATE OF,NEW RAYMER,Colorado,40.615742,-103.802453,12283.75,12469.740833333335,-185.98962249999997,,190.83333333333334
806750,STRASBURG SCHOOL DISTRICT 31J,STRASBURG,Colorado,39.744516,-104.322356,8082.75,8930.180833333332,-847.4312083333333,0.14495487857142858,1032.0
806780,SCHOOL DISTRICT NO. R-4 IN THE COUNTY OF KIT CARSON AND STAT,STRATTON,Colorado,39.3042,-102.6007,11846.0,14073.878333333334,-2227.876583333333,-0.3097604,210.75
806810,SUMMIT SCHOOL DISTRICT NO. RE 1,FRISCO,Colorado,39.581678,-106.089491,11240.666666666666,9718.052666666666,1522.6131166666664,0.21175818142857142,3336.0833333333335
806840,SWINK SCHOOL DISTRICT NO. 33 IN THE COUNTY OF OTERO AND ST,SWINK,Colorado,38.010755,-103.626609,9867.166666666666,11831.465833333335,-1964.298708333333,0.6924169114285714,358.1666666666667
806870,TELLURIDE SCHOOL DISTRICT NO. R-1,TELLURIDE,Colorado,37.9417,-107.8195,12825.0,9772.038416666668,3052.9605833333335,0.4592279283333333,828.0833333333334
806900,ADAMS 12 FIVE STAR SCHOOLS,THORNTON,Colorado,39.926677,-104.966609,9057.666666666666,9510.392249999999,-452.72526666666664,0.04213341857142857,40573.083333333336
806960,TRINIDAD SCHOOL DISTRICT 1 IN THE COUNTY OF LAS ANIMAS AND,TRINIDAD,Colorado,37.171406,-104.514732,9521.0,11629.426500000001,-2108.4261666666666,-0.1034551657142857,1148.3333333333333
806990,VILAS SCHOOL DISTRICT RE-5,VILAS,Colorado,37.373651,-102.449444,9471.0,14890.460000000001,-5419.460375000001,,261.875
807050,NORTH PARK SCHOOL DISTRICT R-1,WALDEN,Colorado,40.732373,-106.277145,13654.666666666666,16020.967499999999,-2366.3001666666673,0.05448595,201.33333333333334
807080,HUERFANO SCHOOL DISTRICT RE-1,WALSENBURG,Colorado,37.624998,-104.779386,10043.75,14337.9925,-4294.242583333334,-0.4014050883333333,561.3333333333334
807110,WALSH SCHOOL DISTRICT NO. RE-1,WALSH,Colorado,37.3865,-102.2816,13618.583333333334,15170.5625,-1551.97805,,164.33333333333334
807140,SCHOOL DISTRICT NO. RE-20 WELDON VALLEY,WELDONA,Colorado,40.35009,-103.967918,11145.833333333334,11282.145333333334,-136.31217499999997,0.10765894000000001,223.08333333333334
807200,CUSTER COUNTY SCHOOL DISTRICT CONSOLIDATE 1,WESTCLIFFE,Colorado,38.136481,-105.460783,9968.083333333334,12829.135833333334,-2861.0526666666665,0.19550171833333332,422.4166666666667
807230,WESTMINSTER PUBLIC SCHOOLS,WESTMINSTER,Colorado,39.821519,-105.042934,10070.333333333334,15861.0925,-5790.7597166666665,-0.42612278571428563,9753.333333333334
807260,PRIMERO REORGANIZED SCHOOL DISTRICT NO. 2,WESTON,Colorado,37.128165,-104.793057,15964.583333333334,14846.520000000002,1118.0627833333335,0.82615757,202.0
807290,SCHOOL DISTRICT NO. RE-50 WIGGINS,WIGGINS,Colorado,40.226975,-104.075773,8573.583333333334,11882.704916666664,-3309.121008333333,0.12399541142857141,585.25
807320,WILEY SCHOOL DISTRICT NO. RE-13 JT,WILEY,Colorado,38.1565,-102.7209,10821.25,14146.980833333335,-3325.732166666667,-0.02989198,244.58333333333334
807350,WELD COUNTY REORGANIZED SCHOOL DISTRICT NO. RE-4,WINDSOR,Colorado,40.480206,-104.913442,8136.5,4987.4955,3149.0044999999996,0.45171227714285717,5300.916666666667
807380,WOODLAND PARK SCHOOL DISTRICT NO. RE-2,WOODLAND PARK,Colorado,38.996128,-105.045316,8732.25,6249.750250000001,2482.49975,0.19750858000000002,2585.5833333333335
807410,WOODLIN SCHOOL DISTRICT NO. R-104,WOODROW,Colorado,39.78914,-103.516796,16060.25,14454.87875,1605.37125,,107.75
900005,REGIONAL SCHOOL DISTRICT 19,Storrs,Connecticut,41.802991,-72.244339,18379.583333333332,13194.411666666669,5185.1715,,1186.9166666666667
900030,ANDOVER SCHOOL DISTRICT,Andover,Connecticut,41.728544,-72.366347,18605.083333333332,6282.059249999999,12323.023500000001,0.5781456055555556,272.5
900060,ANSONIA SCHOOL DISTRICT,Ansonia,Connecticut,41.342173,-73.086295,14774.083333333334,12887.964500000002,1886.1197583333335,-0.2103338322222222,2438.75
900090,ASHFORD SCHOOL DISTRICT,Ashford,Connecticut,41.892539,-72.168933,19339.916666666668,7652.509416666667,11687.408333333333,0.18938534111111113,432.4166666666667
900120,AVON SCHOOL DISTRICT,Avon,Connecticut,41.811899,-72.829795,16818.25,4986.147416666667,11832.102583333335,0.7935500111111111,3362.5833333333335
900150,BARKHAMSTED SCHOOL DISTRICT,Barkhamsted,Connecticut,41.9114,-72.9902,15390.5,8026.191333333335,7364.308249999999,0.3514824022222222,305.3333333333333
900210,BERLIN SCHOOL DISTRICT,Berlin,Connecticut,41.626421,-72.774967,17280.416666666668,6302.233,10978.183166666668,0.4400075077777778,2940.75
900240,BETHANY SCHOOL DISTRICT,Bethany,Connecticut,41.4245,-73.0003,17704.916666666668,8068.409000000001,9636.5075,0.6924427111111112,434.9166666666667
900270,BETHEL SCHOOL DISTRICT,Bethel,Connecticut,41.372783,-73.413006,16924.25,7029.174583333333,9895.075666666666,0.4836298555555556,3012.6666666666665
900330,BLOOMFIELD SCHOOL DISTRICT,Bloomfield,Connecticut,41.82912,-72.698804,23662.25,16702.6975,6959.553749999999,-0.10786015888888889,2149.6666666666665
